year,lon,atl,Alk-N,Aspect,AP,Elevation,AK,TN,TP,Precipitation,SOM,Slope,SK,pH
2012,110.7676468,37.197138,,21.42068896,8.56000042,822,156.6300049,0.629999995,,567.1804457,12.3,15.54778243,759.89,
2012,110.773112,38.055455,,140.4608569,5.349999905,1067,95,0.360000014,,607.2630185,4.64,22.77329039,625,
2012,110.780986,35.625375,,292.1179032,22.96999931,461,231.1100006,0.970000029,,497.2305247,21.51,2.461849196,,
2012,110.787948,35.542678,,90,22.03000069,378,216.2100067,0.829999983,,484.334639,18.1,1.139715145,,
2012,110.792301,37.549497,,180,4.527999878,716,96.93000031,0.430999994,,585.4254256,5.41,9.195145327,737,
2012,110.7943649,34.748353,,180,15.56000042,611,133.5299988,0.815999985,,487.5112928,14.54,2.780288515,657.44,
2012,110.801742,37.419394,,0,4.209000111,800,86.58999634,0.451000005,,588.4332843,6.14,7.378860559,733.7,
2012,110.804478,37.64770889,,177.7398314,6.25,746,69,0.349999994,,600.4631586,5.37,27.40276347,693,
2012,110.806249,34.722184,,90,16.71999931,537,148.75,0.649999976,,487.5112928,11.56,1.128294058,775.84,
2012,110.849894,37.990495,,317.0621236,6.059999943,1039,105,0.449999988,,590.3238614,6.51,18.34937133,623,
2012,110.849897,37.816429,,194.7737252,4.71999979,883,82,0.349999994,,605.8258967,4.72,21.88974271,653,
2012,110.853508,36.654141,,330.0880721,7.099999905,1135,137,0.860000014,,503.2553663,11.3,13.64630926,905,
2012,110.853803,37.004588,,280.6419736,9.699999809,1034,141.1600037,0.709999979,,553.8996149,11.85,19.32212993,829.92,
2012,110.856254,37.42324066,,174.0097764,4.183000088,838,101.3300018,0.518999994,,590.7485098,7.03,11.05185711,751.04,
2012,110.871834,37.610469,,123.1197734,6.019000053,927,103.9899979,0.414000005,,571.5123313,5.21,22.52740228,748.2,
2012,110.873877,34.7567215,,180,19.39999962,546,140.0599976,0.779999971,,459.32833,13.83,2.780288516,719.65,
2012,110.875703,36.50562668,,257.0659518,7.599999905,884,116,0.839999974,,496.0548429,10.8,16.13450842,862,
2012,110.876014,37.864465,,289.7404122,4.340000153,1002,87,0.479999989,,604.1680368,5.93,13.47594531,646,
2012,110.881893,37.42426682,,45.20995372,4.386000156,888,100.8499985,0.453999996,,590.7485098,6.24,29.87447756,677.71,
2012,110.889021,37.701154,,308.3514564,6.090000153,807,90,0.370000005,,577.7812066,5.98,13.21372559,809,
2012,110.894296,37.496448,,0,5.379000187,941,108.9100037,0.486000001,,611.0490847,7.01,10.99298482,763.54,
2012,110.913008,37.242506,,311.8473508,4.544000149,1041,110.3399963,0.477999985,,573.9634729,6.37,12.31869739,757.38,
2012,110.9137878,37.433199,,264.331502,4.986999989,860,90.83000183,0.451000005,,600.9829087,6.68,9.30741762,756.43,
2012,110.916644,36.411722,,241.7857613,8.140000343,1184,146.1100006,0.649999976,,486.6151952,12.05,15.31882733,893.78,
2012,110.918286,37.561198,,190.2159098,5.366000175,1010,103.9199982,0.467999995,,583.198985,6.69,6.568100255,818.25,
2012,110.920257,37.30892944,,166.4078161,2.589999914,1052,83.90000153,0.448000014,,580.3737845,5.97,23.41306025,734.44,
2012,110.921868,37.093751,,291.7433063,8.180000305,1040,154.1100006,0.579999983,,546.3303227,12.22,19.26869216,887.5,
2012,110.931578,37.200724,,107.6723185,5.05700016,1068,101.9300003,0.451000005,,584.5624148,6.48,28.06840672,767.74,
2012,110.939509,36.694624,,302.6787329,9.600000381,1005,136,0.870000005,,513.1960564,13,6.838560786,886,
2012,110.942058,36.69313812,,31.94599494,9.199999809,1053,155,0.949999988,,515.9211363,11.5,4.363679278,898,
2012,110.943751,36.70103455,,219.7435169,9.5,988,149,0.850000024,,522.9284626,11.8,3.613903842,891,
2012,110.951787,37.670905,,259.8019322,6.420000076,1024,105,0.389999986,,587.0037304,6.41,24.56743959,738,
2012,110.954718,34.785552,,78.39710015,20.46999931,560,128,0.850000024,,421.8831608,15.01,4.601538694,742,
2012,110.969584,37.785586,,147.6799551,4.5,845,83,0.400000006,,590.2212428,5.88,2.193977454,736,
2012,110.977154,36.973594,,327.9595808,8.710000038,1264,167.6100006,0.670000017,,551.2301345,12.98,10.81142797,912.62,
2012,110.994794,37.85864639,,301.7115533,5.820000172,960,93,0.409999996,,586.3137334,6.45,29.00092451,761,
2012,111.000027,37.907229,,46.03997175,6.170000076,994,102,0.5,,573.6955926,6.8,27.1597016,587,
2012,111.000241,37.95820236,,325.3245585,7.039999962,1047,110,0.5,,585.3480821,6.58,23.41478011,764,
2012,111.004772,36.607782,,162.7015998,9.199999809,944,128,0.949999988,,506.8778609,11.4,7.724297645,881,
2012,111.005285,37.126078,,260.939793,,1159,,0.800000012,,552.3296677,8.26,5.869252856,750.93,
2012,111.010803,37.253738,,212.1358693,,1200,,0.939999998,,585.0994223,10.99,6.543225867,810.35,
2012,111.011216,37.703988,,68.41669381,5.039999962,1074,93.54000092,0.5,,581.4005549,6.55,14.79060897,807.8,
2012,111.015404,36.4574585,,131.7860217,7.570000172,1035,140.6900024,0.519999981,,479.3099704,12.05,13.65445521,888.66,
2012,111.019833,34.784849,,0,23.35000038,553,166,0.860000014,,412.7722616,15.51,0,762,
2012,111.020843,37.380476,,0,5.269999981,984,105.8399963,0.497999996,,600.6072824,7.44,13.64822339,769.13,
2012,111.024838,36.814183,,294.867434,8.300000191,1247,173,0.810000002,,527.2662074,12.3,22.9497895,866,
2012,111.026407,38.050469,,248.5087732,7.269999981,1112,147,0.529999971,,612.279111,7.65,10.02307589,741,
2012,111.061664,36.537461,,276.2525999,7.170000076,1180,158.1300049,0.610000014,,477.1959005,10.6,24.03185494,696.82,
2012,111.0686874,37.560899,,295.4368785,5.980000019,1232,96.75,0.560000002,,606.9484957,8.56,18.73669058,762.73,
2012,111.079041,34.870641,,157.888852,20.25,719,156,0.75,,442.1511136,13.61,3.000606956,799,
2012,111.079998,37.493169,,231.5705623,4.837999821,884,99.41000366,0.486999989,,611.4264001,7.02,1.491884481,774.46,
2012,111.081688,37.933938,,153.1080481,8.260000229,1040,113,0.469999999,,574.6121936,6.38,5.185545063,687,
2012,111.084148,37.79402542,,248.440519,4.489999771,1035,93,0.395000011,,575.2297161,5.4,12.42171418,767,
2012,111.0852585,37.989183,,160.9120894,6.510000229,1139,122.4000015,0.50999999,,589.328421,7.09,10.67087303,588,
2012,111.093252,37.767988,,133.4888845,5.239999771,1040,89,0.400000006,,575.2297161,6.29,15.762097,688,
2012,111.097668,36.42098236,,73.88822977,7.199999809,1007,159.1799927,0.610000014,,478.1876628,12.03,39.23662066,891.43,
2012,111.099904,37.350554,,224.3748419,,1225,,0.910000026,,587.5269696,10.47,11.52049911,802.64,
2012,111.105324,36.692755,,180,8.800000191,1334,123,0.850000024,,512.1039788,11.5,4.627367506,923,
2012,111.107625,37.498368,,270,4.71999979,900,83.47000122,0.479999989,,611.4264001,7.41,1.168888459,768.23,
2012,111.113774,34.881219,,160.797414,15.21000004,684,127,0.879999995,,442.1511136,14.43,6.842235806,727,
2012,111.117362,35.66786194,,50.90919308,13.23999977,459,150.6900024,0.889999986,,461.7084342,19.17,1.470597686,,
2012,111.1176682,36.63407516,,253.7324731,9.5,1084,158,0.810000002,,505.870792,12.9,13.01546916,874,
2012,111.118658,35.7103653,,90,19.77000046,471,204.8099976,1.049999952,,461.8063971,23.72,1.142112674,,
2012,111.120607,38.175477,,143.42309,8.569999695,1182,140.8999939,0.610000014,,589.518079,8.92,13.59819004,720,
2012,111.127561,35.512239,,230.8546993,14.07999992,507,228.8600006,0.730000019,,467.5710005,13.25,1.468879477,,
2012,111.132269,37.4421463,,343.3070328,,996,,0.930000007,,583.3469465,14.42,19.53974542,778.44,
2012,111.134436,37.50821304,,0,5.550000191,1008,88.86000061,0.560000002,,603.1676218,9.26,10.09657615,816.52,
2012,111.138219,35.545697,,230.8664492,16.29000092,469,262,0.870000005,,461.7898158,17.07,1.469249504,,
2012,111.146665,37.53129959,,287.5994379,6.559999943,1096,92.41000366,0.529999971,,603.1676218,8.12,6.111713436,816.65,
2012,111.149107,37.60540009,,0,5.090000153,966,95.08999634,0.479999989,,586.2642603,8.4,1.854334169,756.02,
2012,111.1492767,36.905603,,231.3532451,9.420000076,1427,126.6999969,0.680000007,,532.090804,14.41,1.484800431,948.43,
2012,111.150147,35.621682,,180,17.31999969,445,226.0599976,0.920000017,,463.2007124,19.2,0.927409937,,
2012,111.1587906,37.56153488,,170.4521087,5.78000021,1073,92.73000336,0.550000012,,593.0263009,7.74,13.83262853,808.74,
2012,111.168265,36.454102,,277.6353155,8.68999958,1265,132.8899994,0.560000002,,479.6253871,10.67,25.98165939,862.21,
2012,111.169049,35.72529221,,90,19.61000061,467,198.7100067,1.00999999,,464.8666776,22.96,1.142323654,,
2012,111.172688,35.682417,,148.3849962,15.06999969,452,194.8500061,0.870000005,,466.263869,18.54,2.17720925,,
2012,111.174633,37.652083,,47.09481718,9.770000458,1047,150.9799957,0.639999986,,566.9059109,9.75,32.70072935,773.76,
2012,111.179929,34.89577866,,211.366997,12.5,557,131,0.75999999,,444.6752017,13.5,8.624230532,759,
2012,111.182746,37.53147125,,202.7986823,4.869999886,973,71.94999695,0.540000021,,578.7439536,8.48,3.015497858,808.79,
2012,111.184853,37.535381,,228.6172457,4.639999866,1026,100.6500015,0.519999981,,578.7439536,7.74,13.75907461,761.37,
2012,111.192346,37.358717,,180,,1200,,0.949999988,,566.9103198,15.71,17.93964096,820.11,
2012,111.194068,34.838133,,69.95870554,16.32999992,404,146,0.699999988,,441.523376,13.25,10.69963727,779,
2012,111.1974335,36.986204,,223.1959733,12.10999966,1349,124.9300003,0.819999993,,524.7333401,16.16,5.075677405,945.28,
2012,111.201469,34.981214,,230.6708286,15.47000027,774,131,0.879999995,,462.0192148,15.45,4.381755583,766,
2012,111.203847,37.49106216,,296.3770364,5.78000021,1140,84,0.540000021,,582.5668987,8.31,20.01985922,787.59,
2012,111.205947,37.452655,,266.2151375,,1093,,0.910000026,,572.9579165,9.77,13.77878891,799.74,
2012,111.227003,34.84429932,,136.5384477,13.94999981,371,141,0.769999981,,454.0678435,13.77,11.34960163,715,
2012,111.229955,37.74811554,,353.4414198,10.85000038,1193,134.0500031,0.620000005,,578.9128,10.62,10.1617059,829.74,
2012,111.233787,35.619577,,129.1076727,18.20000076,393,207.5099945,0.860000014,,470.6238732,19.49,1.470065331,,
2012,111.236991,35.581115,,337.7134061,15.46000004,393,205.4600067,0.75,,477.069925,14.72,3.004351851,,
2012,111.244758,37.89652634,,240.1482564,9.630000114,1192,132.3899994,0.540000021,,573.6870397,9.61,14.58340552,736.04,
2012,111.265235,36.2882309,,157.532954,7.829999924,1260,166.5800018,0.730000019,,474.0745937,14.55,11.87120135,916.93,
2012,111.276476,37.948512,,252.4934201,8.909999847,1274,147.5599976,0.74000001,,573.0022537,12.14,6.142868416,885.69,
2012,111.290837,38.67092133,,293.0673539,10.55000019,1191,98.66000366,0.699999988,,639.7454559,8.24,13.92241962,689.9,
2012,111.3018951,37.561435,,119.5191786,5.75,1180,119.7799988,0.610000014,,545.5902606,8.65,26.23470234,676.17,
2012,111.303579,36.575374,,180,7.239999771,1320,167.25,0.75999999,,489.5763467,13.79,10.09657615,951.67,
2012,111.309742,37.298974,,39.96512491,,1284,,0.939999998,,545.6575581,15.77,7.222316021,760.93,
2012,111.333106,37.739928,,28.45543985,10.27999973,1307,134.1999969,0.629999995,,562.9995137,10.66,21.13928693,814.24,
2012,111.334115,36.81394196,,266.335402,7.760000229,1182,114.9899979,0.699999988,,522.5317638,15.86,26.86381047,950.79,
2012,111.334316,38.84282303,,355.4121613,12.78999996,1338,98.11000061,0.649999976,,650.5930173,7.16,14.56546153,648,
2012,111.335954,37.994968,,231.759611,8.390000343,1300,128.4499969,0.730000019,,564.4735387,8.97,2.994194025,842.31,
2012,111.340167,36.401371,,306.1932536,7.03000021,1255,149.5500031,0.680000007,,495.1833183,14,15.32999063,917.53,
2012,111.349936,34.885522,,171.8382825,11.14000034,587,157,0.860000014,,474.8032582,16.4,15.53635391,743,
2012,111.3521118,36.486464,,249.9249821,6.400000095,1382,158.0899963,0.74000001,,495.7208665,13.55,13.26805341,945.1,
2012,111.405927,38.024156,,294.8622018,11.10000038,1456,137.3200073,0.620000005,,562.9370315,9.53,21.05781287,1053.59,
2012,111.414448,38.52098083,,9.077380938,5.360000134,1430,135.8099976,0.658999979,,596.7446429,10.12,7.471393426,726.9,
2012,111.418833,38.762442,,257.0832855,12.13000011,1624,106.7399979,0.800000012,,622.0238129,9.66,19.90464692,693.3,
2012,111.424482,34.884051,,39.10069816,9.460000038,513,159,0.790000021,,499.8432631,14.18,3.580812571,904,
2012,111.433183,38.66107178,,238.7283776,10.82999992,1249,95.16999817,0.769999981,,618.9828515,9.03,12.31403369,696,
2012,111.434673,35.712111,,270,15.90999985,462,250.7899933,0.639999986,,479.2748246,17.5,2.28335818,1026.58,
2012,111.441515,37.029891,,206.6132522,8.590000153,1154,109.8899994,0.689999998,,516.2497765,18.14,10.26284596,961.38,
2012,111.461122,38.44861603,,292.4011004,4.900000095,1634,128.9299927,0.704999983,,589.7560627,11.46,23.01469859,814.8,
2012,111.464478,37.065601,,270,9.920000076,1191,104.9300003,0.629999995,,524.0534887,16.82,10.34715412,882.18,
2012,111.464798,36.900733,,25.12375767,7.519999981,899,118.6500015,0.649999976,,525.3580793,18.54,8.140045491,877.09,
2012,111.471483,35.765727,,180,19.95999908,499,250.25,0.709999979,,478.9749774,15.48,3.704791834,974.89,
2012,111.476409,35.64762878,,328.3961189,19.93000031,463,265.25,0.879999995,,488.1744395,20.12,2.176949398,1093.17,
2012,111.479606,37.43677139,,223.3668386,7.610000134,1514,109.1399994,0.620000005,,516.397459,9.94,19.60987341,746.74,
2012,111.503564,37.02318954,,202.6607893,8.340000153,1070,137.3399963,0.699999988,,500.3432741,14.64,6.008365739,579.23,
2012,111.514894,38.232656,,180,5.099999905,1242,139.4700012,0.573000014,,547.4178642,7.93,1.854334169,737.7,
2012,111.518492,37.796002,,258.8251533,8.350000381,1734,214.2799988,1.289999962,,528.738796,22.87,18.47481186,1215.98,
2012,111.521874,36.912335,,212.0197564,8.479999542,931,130.7400055,0.639999986,,515.1000955,18.78,6.534992083,886.16,
2012,111.523618,37.172645,,248.2772404,9.829999924,1073,150.0800018,0.589999974,,512.6723966,10.47,14.70413638,677.27,
2012,111.523649,38.906325,,30.95091278,10.71000004,1546,87.66000366,0.810000002,,626.2362107,8.96,15.80852896,659.6,
2012,111.529707,38.605842,,343.7838761,11.98999977,1519,103.3000031,0.699999988,,606.2832401,8.13,20.3491438,704,
2012,111.533695,34.905553,,242.8621266,8.489999771,600,169,0.829999983,,503.4678407,15.58,10.06214943,1057,
2012,111.5435181,37.205089,,111.7143549,7.519999981,1094,134.5,0.439999998,,529.3148792,7.19,5.001003059,615.17,
2012,111.547759,35.74113083,,180,17.17000008,502,271.9400024,0.779999971,,489.6246769,16.32,0.927409937,964.08,
2012,111.553681,35.620242,,310.6314252,19.61000061,506,221.6300049,0.850000024,,490.1045892,16.26,25.28210987,933.61,
2012,111.554202,35.77925491,,148.3539438,19.75,601,231.1699982,0.720000029,,489.9144468,14.6,2.177935462,838.33,
2012,111.565008,37.079938,,125.678914,12.31999969,941,132.3500061,0.680000007,,514.1733042,13.88,14.02508869,574.17,
2012,111.566005,35.67105103,,90,21.79999924,555,236.5599976,0.699999988,,496.2464585,16.28,1.141548161,969.52,
2012,111.572907,38.711215,,0,12.15999985,1398,105.4899979,0.639999986,,583.4529952,7.36,7.378860559,673.4,
2012,111.578612,38.26906204,,147.5088306,4.28000021,1199,94.59999847,0.573000014,,532.8066143,8.08,2.198136708,684.2,
2012,111.590786,37.15476608,,291.727466,13.14000034,1000,148.1900024,0.730000019,,510.0909449,15.72,2.503836286,606.26,
2012,111.601522,37.097177,,155.8788595,9.18999958,1005,132.2299957,0.449999988,,503.7225265,9.47,13.94509465,602.48,
2012,111.6071014,38.78654099,,139.4608344,10.22000027,1509,101.8799973,0.75,,595.3179623,8.93,7.283181229,668.6,
2012,111.609132,38.339864,,128.1086328,3.799999952,1217,76.40000153,0.566999972,,548.0718413,7.78,1.502506129,671.4,
2012,111.614771,36.922025,,98.52500504,,939,,0.330000013,,524.0583602,4.1,18.13863971,,
2012,111.616262,35.210786,,243.8849114,11.43000031,677,157.8300018,0.899999976,,514.159529,17.64,12.44316842,,
2012,111.640052,38.016462,,147.5987066,8.960000038,1367,108.8899994,0.689999998,,547.0692424,10.01,2.195947831,928.43,
2012,111.640697,37.063771,,17.39563615,7.380000114,913,132.4700012,0.569999993,,502.3015493,11.61,15.1852814,573.53,
2012,111.643227,38.09729767,,128.2013991,9.729999542,1476,144.4499969,0.75999999,,523.352221,11.68,29.93614488,972.46,
2012,111.649961,37.015737,,104.9041701,7.380000114,1068,141.1499939,0.610000014,,504.7551471,9.83,14.13061496,638.33,
2012,111.666634,38.344996,,0,3.680000067,1204,86.01000214,0.579999983,,516.2374801,8.13,0.927409937,692.4,
2012,111.677999,38.540677,,314.3542443,5.880000114,1630,135.2200012,0.697000027,,599.0340033,11.13,6.604131503,767.8,
2012,111.679161,35.30643845,,155.3203849,12.23999977,635,168.1499939,0.939999998,,511.7923601,20.14,15.90971817,,
2012,111.681913,38.159383,,170.3758032,3.420000076,1331,98.97000122,0.582000017,,529.2237721,8.89,13.83562057,710,
2012,111.684384,38.651072,,193.1057244,12.31999969,1686,105.1399994,0.75999999,,580.0154155,8.8,20.08519472,648.2,
2012,111.688159,38.286298,,291.4281103,4.71999979,1187,90.55000305,0.583000004,,519.9326404,9.28,2.537091663,635.8,
2012,111.688345,37.949586,,345.7681828,8.789999962,1396,122.5599976,0.699999988,,505.8358413,11.15,4.773216201,924.27,
2012,111.693548,35.266546,,166.2360853,9.31000042,531,146.5299988,0.829999983,,517.3660344,16.01,4.763553437,,
2012,111.694063,38.81713104,,232.0760759,8.359999657,1458,92.22000122,0.730000019,,575.9631879,8.42,3.015334993,648.6,
2012,111.710042,38.391745,,270,4.639999866,1281,100.9300003,0.662999988,,521.020874,10.54,1.183182282,769.2,
2012,111.717053,37.15566254,,0,14.39999962,808,136.9700012,0.699999988,,504.3217363,14.73,0.927409937,529.12,
2012,111.734938,38.25403595,,270,3.670000076,1181,102.7300034,0.582000017,,517.5432927,9.41,2.360869947,657.4,
2012,111.742407,37.096427,,39.88948003,10.57999992,832,144.5099945,0.529999971,,508.1000305,10.17,3.621566683,576.81,
2012,111.746712,38.80113983,,235.7095285,11.21000004,1587,84.23000336,0.790000021,,589.950933,9.09,11.3721763,667.9,
2012,111.7531738,38.385972,,128.0909102,3.210000038,1321,118.2099991,0.587000012,,524.0598859,9.93,1.503098698,676,
2012,111.754929,38.675334,,162.6944355,12.82999992,1802,120.8399963,0.75,,600.2114753,8.74,32.10195143,699,
2012,111.7554245,35.215262,,180,8.819999695,469,161.3999939,0.730000019,,501.2058416,14.33,11.8839782,,
2012,111.777146,37.159231,,248.2736923,21.05999947,748,152.4100037,0.839999974,,491.0685287,16.89,2.50396315,552,
2012,111.784976,35.104596,,222.5132201,11,430,175.3399963,0.800000012,,492.5037121,15.04,19.36008169,,
2012,111.785269,37.121961,,270,15.32999992,751,153.4700012,0.769999981,,493.5139463,15.15,1.163052913,561.27,
2012,111.7943649,37.68723297,,331.215079,8.920000076,1245,227.7899933,1.080000043,,492.5704031,18.76,23.0163281,959.91,
2012,111.801919,37.077585,,291.7475694,9.210000038,760,143.3999939,0.379999995,,499.5221036,6.68,4.993771452,561.87,
2012,111.803488,35.166498,,192.9181165,9.649999619,409,176.5700073,0.829999983,,489.7725161,17.01,14.88129094,,
2012,111.804238,38.075904,,160.0515193,9,1162,101.2799988,0.629999995,,490.3400412,8.98,6.873681794,809.82,
2012,111.804612,36.950078,,314.6308958,,773,,0.289999992,,515.327573,4.2,25.82138679,,
2012,111.807987,37.11185074,,128.5708952,13.64000034,742,192.1699982,0.810000002,,480.7561305,16.93,1.487263201,687.48,
2012,111.809991,37.142068,,0,18.19000053,735,188.1699982,0.819999993,,480.7561305,18.38,0.927409937,625.84,
2012,111.826137,35.191978,,270,8.579999924,512,153.7299957,0.790000021,,485.6528992,15.29,1.134777573,,
2012,111.8381729,38.169946,,205.5006589,7.409999847,1217,95.90000153,0.670000017,,487.3868729,10.04,16.01135445,783.49,
2012,111.8409882,37.609895,,165.8308575,10.15999985,1265,221.3500061,1,,489.312841,20.14,22.65528922,751.4,
2012,111.846489,37.175219,,104.8741784,14.56999969,739,177,1.059999943,,474.5797287,21.45,3.608392345,582.33,
2012,111.851529,37.127119,,180,15.56000042,734,220.8500061,0.720000029,,478.5148999,14.34,1.854334169,606.72,
2012,111.851558,37.009828,,337.3427103,16.70999908,735,156.8600006,0.949999988,,513.4150988,23.7,6.008213653,,
2012,111.863263,37.947217,,168.0661028,10.80000019,1437,118.4700012,0.75999999,,480.3361299,11.32,11.22971936,879.92,
2012,111.8851395,36.819754,,238.0923412,,1273,,0.600000024,,516.4953465,7.8,12.10028025,,
2012,111.886129,37.849982,,157.113249,10.59000015,1361,149.1199951,0.800000012,,475.151773,18.31,14.76541136,886.54,
2012,111.890826,35.124507,,0,10.31000042,251,153.2400055,0.899999976,,474.9589983,14.83,0.927409937,,
2012,111.891411,35.2716713,,173.3463562,11.30000019,593,174.0899963,0.860000014,,482.3136569,19.38,18.89342495,,
2012,111.903277,38.101268,,90,7.75,1203,100.3000031,0.579999983,,505.5429397,8.71,20.31845556,824.76,
2012,111.904896,37.007941,,32.05208894,8.930000305,773,145.25,0.839999974,,506.3331466,15.81,2.187535244,,
2012,111.9099121,37.035276,,308.5991356,17.60000038,748,190.0599976,1.25,,504.7132289,25.99,1.486345123,,
2012,111.917674,36.903889,,327.9831509,,1015,,0.409999996,,498.7356546,6.4,6.534786527,,
2012,111.9291382,36.274239,,236.1056387,13.59000015,814,175.7200012,0.930000007,,503.1335724,16.86,8.258201467,711.59,
2012,111.930128,37.053583,,327.9324509,19.37000084,744,186.6300049,1.570000052,,492.5341501,30.71,2.18790461,,
2012,111.935083,38.363336,,128.0996681,9.109999657,1212,118.3700027,0.589999974,,511.9847854,10.68,4.500174811,,
2012,111.946381,36.107562,,328.2474264,15.89000034,936,151.0399933,1.159999967,,506.6281407,13.36,14.92352196,672.07,
2012,111.947977,38.048582,,319.7496289,10,1132,107.9800034,0.569999993,,498.9897353,8.37,24.00827305,790.64,
2012,111.949597,37.39916992,,153.2742971,13.61999989,862,201.7799988,0.800000012,,483.9773736,18.68,5.177988599,773.97,
2012,111.956981,37.65628815,,305.1350469,7.139999866,1271,180.3800049,0.870000005,,482.7874234,19.62,12.68165392,884.28,
2012,111.957042,38.615299,,58.99238153,25.47999954,1500,48.75,0.589999974,,562.8019444,6.91,17.44443289,297.59,
2012,111.959843,35.169227,,74.75785224,9.25,506,153.4799957,0.829999983,,461.6791513,15.55,3.523488023,,
2012,111.9763718,37.55296707,,147.761001,8.840000153,894,116.5299988,0.980000019,,462.385006,23.8,19.00830567,906.14,
2012,111.981284,37.05664063,,68.24701408,16.86000061,753,145.5099945,1.279999971,,509.698864,23.94,4.99259429,,
2012,111.984567,37.056479,,308.5912642,15.65999985,756,130.25,1.019999981,,509.698864,19.32,2.971202869,,
2012,111.987337,36.990641,,320.1498199,11.06999969,934,122.9100037,0.699999988,,495.3978608,13.22,3.619498002,,
2012,111.988823,36.229636,,150.5990421,13.10000038,857,145.3200073,0.930000007,,515.7422606,13.6,11.55156643,625.4,
2012,111.989749,37.242972,,0,13.27000046,736,152.1699982,0.829999983,,458.1190083,10.71,1.854334169,436.5,
2012,111.997157,35.570693,,312.6715071,15.14000034,1222,157.3000031,1.379999995,,473.0963626,28.58,22.09771051,779.19,
2012,112.000925,37.085363,,0,14.31999969,743,152.8300018,1.169999957,,509.698864,20.53,2.780288515,,
2012,112.006361,37.390173,,231.5322377,18.82999992,745,211.5700073,0.730000019,,483.9773736,28.13,2.979242304,718.43,
2012,112.010891,36.1675148,,144.7079563,14.86999989,907,137.3300018,0.839999974,,509.3119733,13.72,15.51769925,643.73,
2012,112.017966,35.167308,,170.0873843,10.47999954,488,147.7200012,0.850000024,,466.6928154,17.22,12.95620916,,
2012,112.025465,37.438192,,111.6533506,15.69999981,762,190,0.829999983,,465.9456578,21.23,2.51198198,717.15,
2012,112.026234,37.327955,,0,16.79000092,742,221.7799988,0.779999971,,475.4621303,24.76,0,708.44,
2012,112.028894,38.671973,,285.4057598,12.26000023,1577,95.25,0.579999983,,543.7617196,6.92,20.08314937,667.23,
2012,112.029213,38.580509,,180,9.430000305,1331,89.48999786,0.600000024,,534.3392094,7.15,0.927409937,704.15,
2012,112.033108,36.42089462,,333.5683386,10.18999958,1074,148.5200043,1.090000033,,521.6607351,22.43,19.87744046,708.21,
2012,112.039419,37.062981,,284.8952633,22.10000038,839,154.4499969,1.350000024,,479.3517345,25.14,3.603413029,,
2012,112.040365,37.854951,,0,6.730000019,1117,144.6900024,0.819999993,,457.8146605,18.59,2.780288516,803.25,
2012,112.049822,37.808935,,43.50996274,11.14000034,1256,128.5399933,0.620000005,,459.6320741,16.15,32.0038727,867.51,
2012,112.057237,37.384264,,111.66749,14.94999981,745,209.3500061,0.769999981,,468.1818405,29.33,2.510423573,694.81,
2012,112.065866,37.231105,,0,10.31000042,742,163.2899933,0.910000026,,432.5469669,13.73,3.704791834,474.27,
2012,112.073749,37.957971,,205.4362245,9.079999924,1087,122.6699982,0.579999983,,471.2016342,15.44,8.160755376,807.19,
2012,112.078278,37.51637268,,270,18.20999908,763,175.4400024,0.920000017,,464.8784244,28.15,1.169171135,754.72,
2012,112.079106,37.13650513,,51.43822667,16.20999908,748,164.9400024,1.00999999,,440.7796152,23.35,1.487560069,,
2012,112.080476,36.54600143,,328.1031097,8.720000267,1413,154.3099976,1.269999981,,522.4808125,25.33,14.94582509,737.07,
2012,112.0851822,37.788622,,239.0105352,10.44999981,1391,159.4600067,1,,476.805307,16.81,30.85229534,780.01,
2012,112.090592,37.956212,,349.7305559,9.369999886,1092,116.0899963,0.610000014,,471.2016342,17.06,12.97009147,714.24,
2012,112.091278,38.876402,,213.7409263,24.21999931,1866,80.30000305,0.850000024,,560.8599127,10.8,25.95080479,447.59,
2012,112.095998,37.28282928,,59.17380374,13.60999966,750,200.3899994,1.080000043,,465.6312013,14.55,5.413729462,456.09,
2012,112.104636,37.53693771,,180,18.51000023,771,177.8899994,0.930000007,,464.8784244,18.67,0.927409937,812.7,
2012,112.105909,37.997722,,136.4166,9.170000076,1204,121.3000031,0.49000001,,471.2016342,13.23,24.0820916,722.74,
2012,112.108298,37.426984,,231.5458953,14.90999985,749,214.1300049,0.769999981,,467.0543639,29.72,1.491075914,725.23,
2012,112.110712,35.808226,,32.52968772,8.390000343,1161,136,1.049999952,,477.4325349,20.65,29.10906393,812.93,
2012,112.112658,38.813551,,170.8861177,19.04999924,1688,86.23000336,0.769999981,,551.3511222,9.43,21.47834399,547.69,
2012,112.114151,37.90743637,,64.66702238,10.43999958,1014,146.1799927,0.74000001,,470.4257446,18.23,6.475246629,755.88,
2012,112.116167,38.706686,,292.5966266,10.35999966,1493,94.01000214,0.720000029,,543.5723431,8.63,18.62555181,670.28,
2012,112.116887,36.16230392,,156.1370229,14.18000031,1045,136.6100006,0.850000024,,536.1252582,14.06,13.91824479,628.22,
2012,112.119751,39.30602264,,248.8492274,12.31999969,1689,100.0899963,0.829999983,,578.851955,14.19,2.568761956,632.01,
2012,112.121969,35.55660248,,258.5036918,10.81000042,935,168,1.220000029,,467.181078,22.48,4.643438048,775.68,
2012,112.1357117,37.48773193,,270,15.14000034,753,130.4199982,1.110000014,,468.4154118,22.02,1.168723319,839.81,
